MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER PRESSURE	MINIREK BAROMETER PRESSURE	MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER ALTITUDE	SYSTEM META RECEIVED_TIMESECONDS	SYSTEM META RECEIVED_TIMESECONDS	
X	Y	X	Y	X	Y	X	Y	
1541285328.545577	596.8853149414062	94358.0	94358.0	1541285698.940804	597.4144897460938			
1541285328.625442	596.6206665039062	94354.0	94354.0	1541285698.9727879	597.4144897460938			
1541285328.6574981	596.5325317382812	94348.0	94348.0	1541285699.084919	597.6790771484375			
1541285328.7693021	596.2679443359375	94354.0	94354.0	1541285699.164734	596.5325317382812			
1541285328.849174	596.6206665039062	94351.0	94351.0	1541285699.244621	596.9735107421875			
1541285328.929213	596.5325317382812	94348.0	94348.0	1541285699.324655	597.502685546875			
1541285329.008929	596.7088623046875	94353.0	94353.0	1541285699.404566	596.9735107421875			
1541285329.088897	596.6206665039062	94353.0	94353.0	1541285699.4364312	597.6790771484375			
1541285329.120822	596.2679443359375	94354.0	94354.0	1541285699.5484722	597.3262939453125			
1541285329.2327418	596.8853149414062	94354.0	94354.0	1541285699.628356	597.8555297851562			
1541285329.3125749	596.7088623046875	94350.0	94350.0	1541285699.6602712	597.2380981445312			
1541285329.39248	596.3561401367188	94350.0	94350.0	1541285699.772301	597.0617065429688			
1541285329.472291	596.7088623046875	94348.0	94348.0	1541285699.852245	597.502685546875			
1541285329.552253	596.2679443359375	94346.0	94346.0	1541285699.9320261	597.2380981445312			
1541285329.5841851	597.0617065429688	94347.0	94347.0	1541285700.0119429	597.502685546875			
1541285329.68001	596.4443359375	94344.0	94344.0	1541285700.091854	597.2380981445312			
1541285329.760028	596.2679443359375	94352.0	94352.0	1541285700.123749	597.2380981445312			
1541285329.855902	596.4443359375	94350.0	94350.0	1541285700.251539	597.14990234375			
1541285329.935819	596.3561401367188	94348.0	94348.0	1541285700.3313909	598.0319213867188			
1541285330.015769	596.6206665039062	94347.0	94347.0	1541285700.3634932	597.6790771484375			
1541285330.047719	596.5325317382812	94344.0	94344.0	1541285700.459454	597.0617065429688			
1541285330.143583	596.1797485351562	94348.0	94348.0	1541285700.5553558	597.4144897460938			
1541285330.2233531	596.4443359375	94351.0	94351.0	1541285700.635208	597.4144897460938			
1541285330.303334	597.3262939453125	94354.0	94354.0	1541285700.715326	596.9735107421875			
1541285330.399272	596.797119140625	94349.0	94349.0	1541285700.7949219	596.797119140625			
1541285330.43122	596.0033569335938	94353.0	94353.0	1541285700.827005	597.4144897460938			
1541285330.543175	596.2679443359375	94351.0	94351.0	1541285700.922921	596.9735107421875			
1541285330.6229188	596.4443359375	94350.0	94350.0	1541285701.0026329	596.8853149414062			
1541285330.654921	596.797119140625	94354.0	94354.0	1541285701.082759	597.502685546875			
1541285330.7668219	595.9151611328125	94356.0	94356.0	1541285701.178672	597.2380981445312			
1541285330.862644	596.3561401367188	94353.0	94353.0	1541285701.258485	597.9437255859375			
1541285330.8786418	596.4443359375	94347.0	94347.0	1541285701.290464	597.5908813476562			
1541285330.9906392	596.091552734375	94354.0	94354.0	1541285701.386282	597.2380981445312			
1541285331.070553	596.5325317382812	94356.0	94356.0	1541285701.466313	597.8555297851562			
1541285331.150344	596.797119140625	94350.0	94350.0	1541285701.546286	597.767333984375			
1541285331.2303271	596.8853149414062	94351.0	94351.0	1541285701.626213	597.4144897460938			
1541285331.310257	595.9151611328125	94346.0	94346.0	1541285701.705945	596.9735107421875			
1541285331.342321	595.8269653320312	94350.0	94350.0	1541285701.738047	597.3262939453125			
1541285331.454174	596.6206665039062	94352.0	94352.0	1541285701.8500228	597.502685546875			
1541285331.534063	596.6206665039062	94352.0	94352.0	1541285701.929834	597.3262939453125			
1541285331.6140459	596.3561401367188	94351.0	94351.0	1541285702.0096178	597.767333984375			
1541285331.693794	597.14990234375	94349.0	94349.0	1541285702.089519	596.9735107421875			
1541285331.7736819	596.6206665039062	94355.0	94355.0	1541285702.169491	596.8853149414062			
1541285331.8056169	596.6206665039062	94349.0	94349.0	1541285702.201389	597.5908813476562			
1541285331.917449	596.6206665039062	94355.0	94355.0	1541285702.313301	597.502685546875			
1541285331.997511	596.0033569335938	94351.0	94351.0	1541285702.39318	596.9735107421875			
1541285332.077407	596.4443359375	94357.0	94357.0	1541285702.473114	597.4144897460938			
1541285332.157241	596.2679443359375	94359.0	94359.0	1541285702.553049	597.502685546875			
1541285332.189572	596.6206665039062	94349.0	94349.0	1541285702.632756	597.0617065429688			
1541285332.317106	596.2679443359375	94349.0	94349.0	1541285702.6648672	597.2380981445312			
1541285332.396957	596.3561401367188	94353.0	94353.0	1541285702.776821	597.2380981445312			
1541285332.476911	596.7088623046875	94354.0	94354.0	1541285702.856711	597.2380981445312			
1541285332.5087202	596.0033569335938	94356.0	94356.0	1541285702.9367712	597.14990234375			
1541285332.6204731	596.6206665039062	94356.0	94356.0	1541285703.016761	597.5908813476562			
1541285332.70068	596.7088623046875	94351.0	94351.0	1541285703.096399	597.4144897460938			
1541285332.780415	596.797119140625	94350.0	94350.0	1541285703.128407	597.767333984375			
1541285332.8602822	597.2380981445312	94354.0	94354.0	1541285703.240252	597.4144897460938			
1541285332.892399	598.0319213867188	94350.0	94350.0	1541285703.320179	597.6790771484375			
1541285333.0041971	598.0319213867188	94352.0	94352.0	1541285703.400182	597.0617065429688			
1541285333.084318	597.6790771484375	94348.0	94348.0	1541285703.480139	597.14990234375			
1541285333.1161978	597.0617065429688	94351.0	94351.0	1541285703.55988	597.3262939453125			
1541285333.228291	596.8853149414062	94350.0	94350.0	1541285703.591938	597.14990234375			
1541285333.3078048	596.1797485351562	94352.0	94352.0	1541285703.7036421	597.2380981445312			
1541285333.3877199	596.7088623046875	94354.0	94354.0	1541285703.78378	597.2380981445312			
1541285333.467634	596.3561401367188	94353.0	94353.0	1541285703.863701	597.4144897460938			
1541285333.54757	596.3561401367188	94353.0	94353.0	1541285703.943522	597.0617065429688			
1541285333.5795	596.7088623046875	94350.0	94350.0	1541285704.023419	597.4144897460938			
1541285333.707273	596.9735107421875	94354.0	94354.0	1541285704.0554051	597.14990234375			
1541285333.787127	596.8853149414062	94354.0	94354.0	1541285704.1671062	596.9735107421875			
1541285333.819384	596.4443359375	94359.0	94359.0	1541285704.2469	597.14990234375			
1541285333.9151459	596.5325317382812	94353.0	94353.0	1541285704.326856	597.2380981445312			
1541285333.994987	596.797119140625	94357.0	94357.0	1541285704.406768	597.502685546875			
1541285334.074919	596.797119140625	94350.0	94350.0	1541285704.486628	597.0617065429688			
1541285334.154728	597.0617065429688	94352.0	94352.0	1541285704.518641	596.8853149414062			
1541285334.250746	596.797119140625	94355.0	94355.0	1541285704.63055	597.6790771484375			
1541285334.2826922	596.7088623046875	94356.0	94356.0	1541285704.710401	597.14990234375			
1541285334.378537	596.3561401367188	94359.0	94359.0	1541285704.790487	596.9735107421875			
1541285334.4584022	597.14990234375	94358.0	94358.0	1541285704.870372	597.3262939453125			
1541285334.53849	596.797119140625	94355.0	94355.0	1541285704.950355	597.2380981445312			
1541285334.6183481	596.5325317382812	94354.0	94354.0	1541285704.9822469	597.0617065429688			
1541285334.698217	597.0617065429688	94356.0	94356.0	1541285705.078079	597.502685546875			
1541285334.730268	597.2380981445312	94352.0	94352.0	1541285705.17389	597.3262939453125			
1541285334.842052	596.797119140625	94358.0	94358.0	1541285705.2539341	597.767333984375			
1541285334.9217532	596.9735107421875	94352.0	94352.0	1541285705.3337028	598.0319213867188			
1541285335.0016608	597.3262939453125	94355.0	94355.0	1541285705.41364	597.4144897460938			
1541285335.081488	596.797119140625	94360.0	94360.0	1541285705.445722	597.0617065429688			
1541285335.161389	597.0617065429688	94354.0	94354.0	1541285705.5574179	597.0617065429688			
1541285335.193315	596.5325317382812	94351.0	94351.0	1541285705.6373272	597.767333984375			
1541285335.3051991	596.7088623046875	94350.0	94350.0	1541285705.669418	597.767333984375			
1541285335.385068	596.797119140625	94352.0	94352.0	1541285705.781267	597.4144897460938			
1541285335.464915	596.6206665039062	94354.0	94354.0	1541285705.861378	597.2380981445312			
1541285335.544821	596.5325317382812	94351.0	94351.0	1541285705.941225	597.14990234375			
1541285335.624757	596.5325317382812	94357.0	94357.0	1541285706.02106	597.2380981445312			
1541285335.656652	595.8269653320312	94356.0	94356.0	1541285706.101048	597.2380981445312			
1541285335.7684639	596.5325317382812	94354.0	94354.0	1541285706.132978	597.14990234375			
1541285335.8483698	596.797119140625	94349.0	94349.0	1541285706.244919	597.3262939453125			
1541285335.9283168	596.9735107421875	94351.0	94351.0	1541285706.324982	597.4144897460938			
1541285336.0081542	596.1797485351562	94352.0	94352.0	1541285706.356899	597.502685546875			
1541285336.088232	596.4443359375	94355.0	94355.0	1541285706.484788	597.5908813476562			
1541285336.120144	596.797119140625	94353.0	94353.0	1541285706.5646431	597.502685546875			
1541285336.2319171	596.3561401367188	94350.0	94350.0	1541285706.59669	596.7088623046875			
1541285336.311861	596.6206665039062	94359.0	94359.0	1541285706.7086542	597.5908813476562			
1541285336.3917599	596.9735107421875	94356.0	94356.0	1541285706.7884648	597.2380981445312			
1541285336.471552	596.0033569335938	94352.0	94352.0	1541285706.8684318	597.502685546875			
1541285336.503497	596.4443359375	94354.0	94354.0	1541285706.94835	597.0617065429688			
1541285336.6314251	596.6206665039062	94345.0	94345.0	1541285707.028251	597.5908813476562			
1541285336.7114298	596.1797485351562	94351.0	94351.0	1541285707.060299	596.797119140625			
1541285336.7432861	596.4443359375	94348.0	94348.0	1541285707.1720252	596.9735107421875			
1541285336.855278	596.4443359375	94349.0	94349.0	1541285707.252032	597.5908813476562			
1541285336.935211	596.6206665039062	94349.0	94349.0	1541285707.3317802	596.9735107421875			
1541285336.967118	595.9151611328125	94349.0	94349.0	1541285707.411673	597.4144897460938			
1541285337.095136	596.3561401367188	94357.0	94357.0	1541285707.4915998	597.0617065429688			
1541285337.174759	597.2380981445312	94357.0	94357.0	1541285707.523884	597.502685546875			
1541285337.2068	596.797119140625	94353.0	94353.0	1541285707.6197162	597.5908813476562			
1541285337.3027358	596.1797485351562	94349.0	94349.0	1541285707.699413	597.3262939453125			
1541285337.382519	596.3561401367188	94355.0	94355.0	1541285707.7791119	597.502685546875			
1541285337.462475	596.6206665039062	94353.0	94353.0	1541285707.875044	597.14990234375			
1541285337.5425138	596.2679443359375	94352.0	94352.0	1541285707.9577348	597.502685546875			
1541285337.638388	595.9151611328125	94354.0	94354.0	1541285707.987103	597.3262939453125			
1541285337.654428	596.6206665039062	94351.0	94351.0	1541285708.098892	597.2380981445312			
1541285337.7661812	596.3561401367188	94350.0	94350.0	1541285708.179029	597.0617065429688			
1541285337.8461068	596.5325317382812	94352.0	94352.0	1541285708.210776	598.0319213867188			
1541285337.926036	596.7088623046875	94350.0	94350.0	1541285708.3228748	597.767333984375			
1541285338.006031	597.0617065429688	94355.0	94355.0	1541285708.418752	597.3262939453125			
1541285338.085781	598.0319213867188	94354.0	94354.0	1541285708.450714	597.14990234375			
1541285338.117889	599.7080078125	94351.0	94351.0	1541285708.546604	597.2380981445312			
1541285338.2297301	600.5020141601562	94353.0	94353.0	1541285708.626457	597.14990234375			
1541285338.389717	603.0609741210938	94354.0	94354.0	1541285708.706303	597.4144897460938			
1541285338.469662	603.5905151367188	94353.0	94353.0	1541285708.7861838	596.9735107421875			
1541285338.549519	602.6197509765625	94349.0	94349.0	1541285708.866221	596.9735107421875			
1541285338.5815198	602.4432373046875	94354.0	94354.0	1541285708.946013	597.502685546875			
1541285338.693321	601.7373046875	94352.0	94352.0	1541285708.978038	597.2380981445312			
1541285338.773203	600.9431762695312	94357.0	94357.0	1541285709.089865	597.4144897460938			
1541285346.16583	597.502685546875	94355.0	94355.0	1541285709.16992	597.502685546875			
1541285346.2457101	596.797119140625	94347.0	94347.0	1541285709.2497432	596.9735107421875			
1541285346.325672	597.14990234375	94356.0	94356.0	1541285709.329719	597.4144897460938			
1541285346.405549	597.14990234375	94356.0	94356.0	1541285709.4096909	597.2380981445312			
1541285346.485497	596.7088623046875	94351.0	94351.0	1541285709.441792	597.4144897460938			
1541285346.5173938	596.7088623046875	94354.0	94354.0	1541285709.553343	597.3262939453125			
1541285346.6293461	596.797119140625	94352.0	94352.0	1541285709.633286	597.4144897460938			
1541285346.7091389	596.6206665039062	94357.0	94357.0	1541285709.713182	597.14990234375			
1541285346.789147	596.5325317382812	94354.0	94354.0	1541285709.793165	597.5908813476562			
1541285346.8691998	596.1797485351562	94348.0	94348.0	1541285709.873149	596.9735107421875			
1541285346.9488661	596.9735107421875	94353.0	94353.0	1541285709.9050171	597.2380981445312			
1541285346.9809291	596.9735107421875	94356.0	94356.0	1541285710.0171149	597.502685546875			
1541285347.092732	596.8853149414062	94349.0	94349.0	1541285710.096807	597.4144897460938			
1541285347.17268	596.4443359375	94352.0	94352.0	1541285710.176693	597.5908813476562			
1541285347.25251	597.2380981445312	94357.0	94357.0	1541285710.256674	596.8853149414062			
1541285347.332515	596.9735107421875	94361.0	94361.0	1541285710.336407	597.5908813476562			
1541285347.412344	597.14990234375	94357.0	94357.0	1541285710.368543	597.2380981445312			
1541285347.444399	596.7088623046875	94353.0	94353.0	1541285710.480514	597.0617065429688			
1541285347.540396	596.9735107421875	94352.0	94352.0	1541285710.560435	597.3262939453125			
1541285347.636178	596.3561401367188	94352.0	94352.0	1541285710.640306	596.797119140625			
1541285347.716175	596.797119140625	94351.0	94351.0	1541285710.720299	597.502685546875			
1541285347.7959812	596.9735107421875	94349.0	94349.0	1541285710.8001	597.4144897460938			
1541285347.8760371	596.8853149414062	94355.0	94355.0	1541285710.832167	597.5908813476562			
1541285347.907725	596.8853149414062	94347.0	94347.0	1541285710.944191	597.0617065429688			
1541285348.0036988	596.3561401367188	94351.0	94351.0	1541285711.024006	597.3262939453125			
1541285348.083492	596.8853149414062	94350.0	94350.0	1541285711.103921	597.2380981445312			
1541285348.179428	597.3262939453125	94357.0	94357.0	1541285711.1842508	597.2380981445312			
1541285348.259323	597.0617065429688	94353.0	94353.0	1541285711.2636878	597.6790771484375			
1541285348.339249	596.8853149414062	94354.0	94354.0	1541285711.2955039	597.4144897460938			
1541285348.3712058	596.8853149414062	94353.0	94353.0	1541285711.407386	597.5908813476562			
1541285348.467016	596.5325317382812	94353.0	94353.0	1541285711.487479	597.14990234375			
1541285348.546958	596.7088623046875	94356.0	94356.0	1541285711.5672581	597.5908813476562			
1541285348.6269388	596.797119140625	94350.0	94350.0	1541285711.6470678	597.0617065429688			
1541285348.7067661	597.3262939453125	94346.0	94346.0	1541285711.7271821	597.4144897460938			
1541285348.7868412	596.9735107421875	94340.0	94340.0	1541285711.759105	597.3262939453125			
1541285348.818806	596.797119140625	94352.0	94352.0	1541285711.854947	596.9735107421875			
1541285348.9309561	596.8853149414062	94352.0	94352.0	1541285711.950986	597.6790771484375			
1541285349.0105128	597.0617065429688	94356.0	94356.0	1541285712.030902	597.4144897460938			
1541285349.090504	597.0617065429688	94356.0	94356.0	1541285712.110615	597.6790771484375			
1541285349.170399	596.9735107421875	94354.0	94354.0	1541285712.190594	597.502685546875			
1541285349.250249	596.9735107421875	94353.0	94353.0	1541285712.222646	596.8853149414062			
1541285349.282279	596.3561401367188	94353.0	94353.0	1541285712.318363	597.2380981445312			
1541285349.394156	597.0617065429688	94350.0	94350.0	1541285712.398268	597.14990234375			
1541285349.4742332	596.797119140625	94349.0	94349.0	1541285712.47824	597.2380981445312			
1541285349.553959	596.9735107421875	94358.0	94358.0	1541285712.574089	598.0319213867188			
1541285349.634018	596.6206665039062	94347.0	94347.0	1541285712.653916	597.14990234375			
1541285349.7137868	596.797119140625	94354.0	94354.0	1541285712.669992	597.4144897460938			
1541285349.745641	596.6206665039062	94348.0	94348.0	1541285712.781844	597.14990234375			
1541285349.857485	596.3561401367188	94353.0	94353.0	1541285712.8619971	597.5908813476562			
1541285349.9373739	596.7088623046875	94355.0	94355.0	1541285712.941874	597.502685546875			
1541285350.017233	596.1797485351562	94351.0	94351.0	1541285713.0217412	597.2380981445312			
1541285350.097088	596.2679443359375	94348.0	94348.0	1541285713.1177459	597.3262939453125			
1541285350.177173	596.797119140625	94357.0	94357.0	1541285713.133522	597.0617065429688			
1541285350.208956	596.7088623046875	94348.0	94348.0	1541285713.2455502	597.502685546875			
1541285350.321284	596.8853149414062	94351.0	94351.0	1541285713.3255732	597.4144897460938			
1541285350.4006028	597.502685546875	94352.0	94352.0	1541285713.405278	596.8853149414062			
1541285350.480715	597.4144897460938	94354.0	94354.0	1541285713.4852061	597.502685546875			
1541285350.560406	597.3262939453125	94352.0	94352.0	1541285713.565103	597.4144897460938			
1541285350.592396	596.7088623046875	94350.0	94350.0	1541285713.597001	596.797119140625			
1541285350.7212312	597.2380981445312	94359.0	94359.0	1541285713.709034	597.8555297851562			
1541285350.799979	596.797119140625	94349.0	94349.0	1541285713.789383	597.2380981445312			
1541285350.831983	597.0617065429688	94359.0	94359.0	1541285713.8688982	597.0617065429688			
1541285350.927978	596.8853149414062	94355.0	94355.0	1541285713.9487429	596.6206665039062			
1541285351.007753	597.2380981445312	94350.0	94350.0	1541285714.028655	597.2380981445312			
1541285351.103631	596.8853149414062	94354.0	94354.0	1541285714.0607638	597.6790771484375			
1541285351.183959	596.8853149414062	94353.0	94353.0	1541285714.172672	597.4144897460938			
1541285351.263508	597.9437255859375	94353.0	94353.0	1541285714.252405	597.2380981445312			
1541285351.29539	598.6494140625	94352.0	94352.0	1541285714.332375	597.3262939453125			
1541285351.391281	597.2380981445312	94349.0	94349.0	1541285714.412297	597.4144897460938			
1541285351.4712121	597.2380981445312	94355.0	94355.0	1541285714.4921331	597.0617065429688			
1541285351.5509949	597.767333984375	94358.0	94358.0	1541285714.52419	597.5908813476562			
1541285351.6308951	598.2083129882812	94347.0	94347.0	1541285714.636083	597.2380981445312			
1541285351.710757	597.6790771484375	94354.0	94354.0	1541285714.71591	597.4144897460938			
1541285351.758729	597.4144897460938	94353.0	94353.0	1541285714.795787	597.0617065429688			
1541285351.854615	597.2380981445312	94350.0	94350.0	1541285714.875921	596.6206665039062			
1541285351.934408	597.4144897460938	94346.0	94346.0	1541285714.955819	597.2380981445312			
1541285352.0144482	597.3262939453125	94353.0	94353.0	1541285714.987658	596.9735107421875			
1541285352.09428	597.502685546875	94349.0	94349.0	1541285715.099488	597.14990234375			
1541285352.1743412	597.502685546875	94353.0	94353.0	1541285715.1795158	597.14990234375			
1541285352.2062669	597.5908813476562	94352.0	94352.0	1541285715.259294	597.2380981445312			
1541285352.318229	597.6790771484375	94350.0	94350.0	1541285715.339204	597.6790771484375			
1541285352.397856	597.8555297851562	94352.0	94352.0	1541285715.419104	597.2380981445312			
1541285352.478028	598.1201171875	94354.0	94354.0	1541285715.450998	597.6790771484375			
1541285352.557824	597.3262939453125	94350.0	94350.0	1541285715.5629828	597.4144897460938			
1541285352.637701	598.0319213867188	94355.0	94355.0	1541285715.6427991	597.2380981445312			
1541285352.6696682	598.2083129882812	94356.0	94356.0	1541285715.722917	597.6790771484375			
1541285352.781558	597.767333984375	94353.0	94353.0	1541285715.802816	596.4443359375			
1541285352.861578	597.6790771484375	94349.0	94349.0	1541285715.882717	597.14990234375			
1541285352.941403	597.4144897460938	94355.0	94355.0	1541285715.914679	597.5908813476562			
1541285353.021538	597.5908813476562	94355.0	94355.0	1541285716.02656	597.14990234375			
1541285353.101266	596.797119140625	94353.0	94353.0	1541285716.106314	596.9735107421875			
1541285353.133137	596.6206665039062	94356.0	94356.0	1541285716.186261	597.0617065429688			
1541285353.245152	597.0617065429688	94354.0	94354.0	1541285716.2662332	597.3262939453125			
1541285353.3250299	596.8853149414062	94351.0	94351.0	1541285716.3461509	597.767333984375			
1541285353.40484	597.2380981445312	94350.0	94350.0	1541285716.378186	597.3262939453125			
1541285353.4848158	597.0617065429688	94353.0	94353.0	1541285716.489975	597.502685546875			
1541285353.564731	597.0617065429688	94352.0	94352.0	1541285716.569987	597.5908813476562			
1541285353.59664	597.4144897460938	94349.0	94349.0	1541285716.6499908	596.9735107421875			
1541285353.708404	597.6790771484375	94356.0	94356.0	1541285716.7297359	597.5908813476562			
1541285353.788408	597.8555297851562	94356.0	94356.0	1541285716.8097768	597.0617065429688			
1541285353.8683038	597.3262939453125	94354.0	94354.0	1541285716.841769	597.3262939453125			
1541285353.948129	596.8853149414062	94355.0	94355.0	1541285716.937674	597.5908813476562			
1541285354.0281868	596.7088623046875	94354.0	94354.0	1541285717.017657	597.0617065429688			
1541285354.0602298	596.9735107421875	94354.0	94354.0	1541285717.113528	597.2380981445312			
1541285354.171904	597.14990234375	94355.0	94355.0	1541285717.193323	597.2380981445312			
1541285354.2517729	596.8853149414062	94351.0	94351.0	1541285717.2253802	596.9735107421875			
1541285354.331847	597.6790771484375	94350.0	94350.0	1541285717.337316	597.6790771484375			
1541285354.411584	597.14990234375	94352.0	94352.0	1541285717.417174	596.9735107421875			
1541285354.4437451	597.2380981445312	94348.0	94348.0	1541285717.449026	597.0617065429688			
1541285354.571558	596.8853149414062	94352.0	94352.0	1541285717.57716	597.502685546875			
1541285354.6514869	597.0617065429688	94352.0	94352.0	1541285717.656815	597.3262939453125			
1541285354.683415	597.0617065429688	94349.0	94349.0	1541285717.688844	597.2380981445312			
1541285354.779453	597.502685546875	94362.0	94362.0	1541285717.784838	597.0617065429688			
1541285354.859265	597.14990234375	94357.0	94357.0	1541285717.8647318	596.6206665039062			
1541285354.939153	597.5908813476562	94351.0	94351.0	1541285717.944736	597.14990234375			
1541285355.019331	598.2965698242188	94357.0	94357.0	1541285718.02458	597.3262939453125			
1541285355.098891	598.384765625	94349.0	94349.0	1541285718.104417	597.502685546875			
1541285355.146982	599.7962646484375	94353.0	94353.0	1541285718.152268	597.0617065429688			
1541285355.242811	600.1491088867188	94347.0	94347.0	1541285718.248244	596.9735107421875			
1541285355.322711	599.0022583007812	94354.0	94354.0	1541285718.328268	596.8853149414062			
1541285355.402527	599.8844604492188	94356.0	94356.0	1541285718.408173	597.3262939453125			
1541285355.482545	599.7962646484375	94351.0	94351.0	1541285718.488126	597.3262939453125			
1541285355.5624661	598.6494140625	94354.0	94354.0	1541285718.567965	597.502685546875			
1541285355.5943732	598.4729614257812	94351.0	94351.0	1541285718.5999238	597.502685546875			
1541285355.722229	598.5611572265625	94354.0	94354.0	1541285718.727881	597.14990234375			
1541285355.802181	597.9437255859375	94354.0	94354.0	1541285718.8076422	596.8853149414062			
1541285355.834197	597.14990234375	94355.0	94355.0	1541285718.8396878	596.8853149414062			
1541285355.9458718	598.2083129882812	94345.0	94345.0	1541285718.951772	597.4144897460938			
1541285356.025814	598.6494140625	94349.0	94349.0	1541285719.0316532	596.8853149414062			
1541285356.1057868	598.4729614257812	94356.0	94356.0	1541285719.0633569	597.767333984375			
1541285356.185877	598.2083129882812	94352.0	94352.0	1541285719.191463	597.2380981445312			
1541285356.2655308	598.6494140625	94352.0	94352.0	1541285719.2715101	597.3262939453125			
1541285356.297531	597.0617065429688	94357.0	94357.0	1541285719.303423	597.2380981445312			
1541285356.393325	597.5908813476562	94359.0	94359.0	1541285719.399286	597.502685546875			
1541285356.473359	597.6790771484375	94352.0	94352.0	1541285719.4792929	597.3262939453125			
1541285356.569293	597.2380981445312	94357.0	94357.0	1541285719.559065	597.502685546875			
1541285356.6491709	597.0617065429688	94358.0	94358.0	1541285719.65506	597.14990234375			
1541285356.729135	597.14990234375	94351.0	94351.0	1541285719.734991	597.2380981445312			
1541285356.761266	597.4144897460938	94354.0	94354.0	1541285719.767034	597.4144897460938			
1541285356.872978	597.3262939453125	94346.0	94346.0	1541285719.878906	597.5908813476562			
1541285356.952745	597.2380981445312	94350.0	94350.0	1541285719.958845	597.5908813476562			
1541285356.9847832	597.502685546875	94354.0	94354.0	1541285720.0387788	596.9735107421875			
1541285357.096647	597.767333984375	94347.0	94347.0	1541285720.0706549	596.7088623046875			
1541285357.176695	597.4144897460938	94348.0	94348.0	1541285720.182484	597.4144897460938			
1541285357.256544	597.6790771484375	94352.0	94352.0	1541285720.26261	597.2380981445312			
1541285357.336478	597.5908813476562	94357.0	94357.0	1541285720.3424902	597.14990234375			
1541285357.416407	597.2380981445312	94353.0	94353.0	1541285720.422359	597.0617065429688			
1541285357.448363	597.6790771484375	94351.0	94351.0	1541285720.502305	597.3262939453125			
1541285357.560354	597.4144897460938	94353.0	94353.0	1541285720.534508	597.4144897460938			
1541285357.6402361	597.8555297851562	94348.0	94348.0	1541285720.646227	597.4144897460938			
1541285357.672273	597.3262939453125	94357.0	94357.0	1541285720.726218	596.9735107421875			
1541285357.784182	597.8555297851562	94358.0	94358.0	1541285720.806046	597.4144897460938			
1541285357.864199	597.6790771484375	94350.0	94350.0	1541285720.88598	597.3262939453125			
1541285357.944256	597.6790771484375	94351.0	94351.0	1541285720.967645	598.0319213867188			
1541285358.024137	597.767333984375	94357.0	94357.0	1541285720.997761	597.5908813476562			
1541285358.1039438	597.8555297851562	94352.0	94352.0	1541285721.1096928	597.4144897460938			
1541285358.136001	597.4144897460938	94351.0	94351.0	1541285721.189582	596.9735107421875			
1541285358.247617	597.502685546875	94356.0	94356.0	1541285721.26949	597.14990234375			
1541285358.327638	597.767333984375	94354.0	94354.0	1541285721.349368	596.797119140625			
1541285358.407487	597.767333984375	94354.0	94354.0	1541285721.429319	596.797119140625			
1541285358.487486	598.2083129882812	94354.0	94354.0	1541285721.461218	597.4144897460938			
1541285358.567431	597.4144897460938	94355.0	94355.0	1541285721.5575192	597.3262939453125			
1541285358.599384	598.2965698242188	94350.0	94350.0	1541285721.636877	597.6790771484375			
1541285358.711273	597.502685546875	94352.0	94352.0	1541285721.716963	597.2380981445312			
1541285358.791137	597.4144897460938	94348.0	94348.0	1541285721.812636	596.9735107421875			
1541285358.871233	597.14990234375	94352.0	94352.0	1541285721.8926091	597.767333984375			
1541285358.9511318	597.4144897460938	94349.0	94349.0	1541285721.908631	597.14990234375			
1541285359.0309749	597.502685546875	94356.0	94356.0	1541285722.0207272	597.4144897460938			
1541285359.063082	598.2965698242188	94355.0	94355.0	1541285722.100372	597.14990234375			
1541285359.1749592	597.767333984375	94353.0	94353.0	1541285722.180277	597.3262939453125			
1541285359.254761	597.4144897460938	94355.0	94355.0	1541285722.2602692	597.0617065429688			
1541285359.3346171	597.8555297851562	94354.0	94354.0	1541285722.348097	597.2380981445312			
1541285359.414551	598.4729614257812	94354.0	94354.0	1541285722.372083	597.4144897460938			
1541285359.494615	597.502685546875	94352.0	94352.0	1541285722.484017	597.3262939453125			
1541285359.526508	597.9437255859375	94356.0	94356.0	1541285722.564047	596.7088623046875			
1541285359.6383638	597.0617065429688	94352.0	94352.0	1541285722.6439219	597.502685546875			
1541285359.7183738	597.767333984375	94355.0	94355.0	1541285722.723837	596.797119140625			
1541285359.7982452	597.767333984375	94357.0	94357.0	1541285722.8037992	597.14990234375			
1541285359.8783638	597.767333984375	94355.0	94355.0	1541285722.835658	597.3262939453125			
1541285359.958288	597.8555297851562	94354.0	94354.0	1541285722.9477692	597.502685546875			
1541285359.990209	597.4144897460938	94351.0	94351.0	1541285723.027633	597.0617065429688			
1541285360.102135	597.767333984375	94356.0	94356.0	1541285723.107424	597.0617065429688			
1541285360.182209	597.9437255859375	94358.0	94358.0	1541285723.187274	596.9735107421875			
1541285360.2619991	597.5908813476562	94349.0	94349.0	1541285723.267425	596.9735107421875			
1541285360.34177	597.767333984375	94355.0	94355.0	1541285723.299253	597.5908813476562			
1541285360.4218318	598.2965698242188	94357.0	94357.0	1541285723.411175	597.3262939453125			
1541285360.453871	597.502685546875	94353.0	94353.0	1541285723.491031	597.3262939453125			
